timestamp,xpos,ypos
0.21430397033691406,537.4349157669624,229.87142831281008
0.9987139701843262,567.592211898844,329.38422607380085
1.9108660221099854,254.7821381586348,276.5283175297633
2.6151769161224365,261.6345349550524,509.9776298862609
2.6948130130767822,256.29892182321623,470.3178615155231
2.789757013320923,278.147729903905,463.42425686287606
2.9383678436279297,295.02696891070275,480.7557221082346
3.0147910118103027,322.4511753802168,433.79492111909616
3.117656946182251,339.5300358013657,413.5557635329382
3.2444939613342285,270.41591466650243,394.47699317770105
3.3358819484710693,275.8020869995994,370.3110692031988
3.4487979412078857,302.57365149520024,355.93610056550835
3.533460855484009,323.0787406935317,369.2437145626926
3.810621976852417,458.5820227122211,389.35934626246546
3.89931583404541,418.4900599086002,404.9399361437891
4.056042909622192,255.00663499552985,361.86533978721326
4.087414026260376,246.24488595497135,369.147517910026
4.175335884094238,268.03888123946194,354.59611704927755
4.257033824920654,293.8045286158137,344.5287243724045
4.354887962341309,319.9382891760533,392.2443658694619
4.489755868911743,310.2558018534509,408.62330323399163
4.577924966812134,276.0003751832846,358.366868993938
4.686456918716431,274.49797525595284,360.94739790436375
4.8173558712005615,288.7590799858027,325.506143509324
4.896430969238281,289.39275909836954,336.4280187463715
5.010766983032227,313.4184987699151,327.3220457310818
5.09211802482605,316.3524787712476,325.4782664745501
5.194926977157593,361.5583688702323,299.8706454541551
5.330466985702515,327.8476918379535,306.64798827770824
5.415550947189331,325.6439733962446,318.4951591190388
5.526400804519653,317.7524246273706,319.21623778174694
5.6210408210754395,274.1976363648084,312.7757153230255
5.721333980560303,237.6549016653326,304.0055123671796
5.842808961868286,200.97980345034708,294.7559771586261
5.937441825866699,202.88024747461594,290.9486438385953
6.0900328159332275,253.21989266306525,285.4323033996578
6.195441961288452,269.7635491725115,285.6513891486209
6.292953968048096,310.10928105924063,303.2122254395379
6.399235963821411,326.33922488219275,327.50791917337654
6.528618812561035,330.22421540273905,321.32322433118424
6.6226208209991455,314.5653886798665,323.4406843978446
6.652930021286011,340.07681160754885,326.20007973488424
6.761745929718018,303.2358880017883,330.81768161399646
6.793607950210571,286.8608479352037,331.06344619267855
6.927559852600098,274.5739441721683,255.36033788578317
7.012919902801514,244.15627638153595,263.87540023807605
7.112900972366333,234.6505284675965,288.3832940130582
7.239550828933716,234.11993211774208,330.5795011744109
7.332705974578857,240.7476077589461,341.57455398452805
7.445912837982178,246.03019938789276,353.95163597138185
7.637749910354614,263.1571817091145,335.2574337302179
7.781428813934326,265.7163010284553,338.3132282710438
7.861415863037109,260.69574252305364,356.46582238004686
7.971483945846558,260.79289693073815,359.2099665422417
8.054803848266602,272.1887356352515,346.40218986205235
8.18177580833435,275.77901504606064,341.6433257309296
8.256930828094482,280.39369190690564,352.4551959619649
8.357650995254517,288.67119991978683,350.11785396381003
8.457741975784302,294.5939824105391,353.4033150656584
8.496855020523071,278.4286006611958,354.5987634060472
8.576522827148438,290.37313071746684,363.2064865461201
8.685619831085205,307.90190444515514,363.2542778094519
8.811267852783203,294.929369857604,402.48874196463123
8.899250984191895,286.6139851599385,420.57473299727013
8.997540950775146,282.74797780937905,416.38501514848525
9.091583013534546,273.71138658460234,418.16261824553237
9.206465005874634,272.0710511566595,425.0883437226941
9.452841997146606,302.90787345978515,429.26674204606473
9.561501026153564,307.1566955044511,446.95552854195927
9.651808023452759,321.4975172176703,422.1883487393522
9.974264860153198,314.76998978044963,385.89486893191776
10.096872806549072,310.05108787486455,399.74061754228325
10.183820962905884,308.3045146890816,407.3610358650754
10.281370878219604,311.930899900374,410.4225420993113
10.381938934326172,322.94925389015384,406.457228724353
10.433694839477539,297.0733898229936,392.57441599331867
10.541391849517822,320.61721549295964,391.33594929253604
10.634721994400024,315.59595363868345,404.4847237184737
10.741429805755615,319.43563578291366,415.12664143454
10.82043194770813,319.7739548964676,418.9933821654167
10.934574842453003,317.11433526676365,418.09274111646005
11.010288000106812,311.9497182238639,418.35992876619184
11.134955883026123,307.10513946953347,413.77071618227205
11.21212387084961,293.60702310741624,400.2586669346716
11.326197862625122,323.89902597723557,401.45204831789397
11.414968013763428,317.88172825687644,397.66494345200397
11.51359486579895,316.01766079767003,396.98348989968713
11.614490032196045,312.47692775475076,397.465286828356
11.699784994125366,312.21711559880634,399.7219110092811
11.772866010665894,303.1693416581037,401.39889239668366
11.874781847000122,303.7603685492248,402.1390332597583
11.986228942871094,304.5538210499089,402.8448534034335
12.087430000305176,309.7499433350191,404.35181016638023
12.200042009353638,319.49978607705447,403.0023447248933
12.393225908279419,319.89090519402305,398.11218030432
12.510932922363281,320.77750671129866,397.18544305230023
12.619849920272827,320.44472845758924,397.76439991246855
12.719846963882446,289.2398796152065,401.83904183703504
12.816428899765015,281.2147511860074,403.0724327540924
12.93178391456604,288.0245878799175,405.86349605719994
13.011546850204468,311.0710872171385,409.7227349527929
13.111447811126709,329.9182670341864,406.13880096136245
13.30410099029541,211.1512761278565,341.01512456138363
13.374876976013184,201.8854805080228,338.1552917045503
13.463825941085815,210.99890673253662,338.8041220622456
13.609752893447876,234.33511766273438,337.3487145070572
13.689353942871094,236.91522081587993,339.374142026021
13.77150297164917,247.78216161982482,336.55711504676293
13.854931831359863,252.31318373482833,338.1060245414265
14.123689889907837,348.74774063494846,381.5568105398843
14.210484027862549,322.4277373582637,407.10028503123453
14.322263956069946,287.89987714265317,403.0587460073918
14.412034034729004,216.9099002766484,390.1356317684055
14.569401979446411,327.05566151761803,357.2905635961426
14.685070991516113,345.28818663970065,347.5747399308124
14.781996965408325,333.8216966465515,347.1274943628945
14.94641900062561,299.3471665261178,336.02072714220515
14.980955839157104,287.09063797548856,341.41508191457365
15.15808391571045,226.62482964941282,372.3889128573079
